trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
4286,False,"{'a': 0.999, 'e': 0.40048145719965994}",20,0,-0.24494925011027946,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
4287,False,"{'a': 0.999, 'e': 0.40024040238558395}",30,0,-13.640018156874858,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
4288,False,"{'a': 0.999, 'e': 0.3999991263100918}",20,4,17.015256377100776,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
4289,False,"{'a': 0.999, 'e': 0.39975762964515066}",25,13,7.980880519518189,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
4290,False,"{'a': 0.999, 'e': 0.3995159130636283}",25,8,-6.548517362556134,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
4291,False,"{'a': 0.999, 'e': 0.3992739772392856}",30,15,-15.56845595961286,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
4292,False,"{'a': 0.999, 'e': 0.3990318228467679}",20,7,-4.818271119877283,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
4293,False,"{'a': 0.999, 'e': 0.3987894505615971}",30,7,-49.31953314864722,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 1}",1
4294,False,"{'a': 0.999, 'e': 0.3985468610601637}",20,8,-14.761907014057496,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
4295,False,"{'a': 0.999, 'e': 0.3983040550197186}",20,2,-23.326224225623672,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 0}",1
4296,False,"{'a': 0.999, 'e': 0.39806103311836516}",30,17,-0.11364441151982652,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
4297,False,"{'a': 0.999, 'e': 0.39781779603505085}",20,3,13.79989994526692,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
4298,False,"{'a': 0.999, 'e': 0.39757434444955936}",25,0,-80.27155269133428,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
4299,False,"{'a': 0.999, 'e': 0.3973306790425027}",25,10,14.658140742200498,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
4300,False,"{'a': 0.999, 'e': 0.39708680049531275}",30,20,-23.638689713011622,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
4301,False,"{'a': 0.999, 'e': 0.3968427094902337}",25,20,10.05660871758452,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4302,False,"{'a': 0.999, 'e': 0.3965984067103136}",20,0,-41.71983107168421,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
4303,False,"{'a': 0.999, 'e': 0.39635389283939665}",20,0,-21.06716911860468,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
4304,False,"{'a': 0.999, 'e': 0.39610916856211487}",35,18,-25.748291708212818,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 0}",1
4305,False,"{'a': 0.999, 'e': 0.3958642345638804}",20,14,12.635155827058703,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4306,False,"{'a': 0.999, 'e': 0.3956190915308773}",20,6,-17.95226350359052,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
4307,False,"{'a': 0.999, 'e': 0.39537374015005367}",20,0,-46.089663600246645,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
4308,False,"{'a': 0.999, 'e': 0.39512818110911363}",30,11,0.5543705387658706,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 0}",1
4309,False,"{'a': 0.999, 'e': 0.3948824150965089}",30,0,-21.933342642821014,"{0: 25, 1: 2, 2: 1, 3: 2, 4: 0}",0
4310,False,"{'a': 0.999, 'e': 0.39463644280143173}",20,0,4.6004078459960915,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
4311,False,"{'a': 0.999, 'e': 0.39439026491380635}",25,7,-23.679773343274896,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
4312,False,"{'a': 0.999, 'e': 0.394143882124281}",25,13,-44.733805445308285,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
4313,False,"{'a': 0.999, 'e': 0.39389729512422}",20,4,-22.268671341534482,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 0}",1
4314,False,"{'a': 0.999, 'e': 0.39365050460569606}",30,16,-20.787673280448335,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
4315,False,"{'a': 0.999, 'e': 0.3934035112614823}",25,2,8.034307765889599,"{0: 21, 1: 1, 2: 0, 3: 1, 4: 0}",1
4316,False,"{'a': 0.999, 'e': 0.393156315785044}",25,0,-24.835762349029356,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
4317,False,"{'a': 0.999, 'e': 0.3929089188705309}",20,14,11.191953792227315,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4318,False,"{'a': 0.999, 'e': 0.39266132121276953}",20,10,6.432728997793209,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
4319,False,"{'a': 0.999, 'e': 0.3924135235072549}",25,6,-42.0333020707591,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 1}",1
4320,False,"{'a': 0.999, 'e': 0.3921655264501428}",25,15,15.060986804517249,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4321,False,"{'a': 0.999, 'e': 0.3919173307382422}",20,2,-74.52211045891032,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 2}",1
4322,False,"{'a': 0.999, 'e': 0.39166893706900674}",20,1,-48.88177177754947,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
4323,False,"{'a': 0.999, 'e': 0.39142034614052773}",35,9,-4.924295676563594,"{0: 23, 1: 0, 2: 2, 3: 1, 4: 0}",1
4324,False,"{'a': 0.999, 'e': 0.39117155865152525}",20,16,7.494923242657989,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4325,False,"{'a': 0.999, 'e': 0.39092257530134134}",25,0,-59.58625411670918,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",1
4326,False,"{'a': 0.999, 'e': 0.39067339678993157}",20,6,-20.61118548284727,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
4327,False,"{'a': 0.999, 'e': 0.39042402381785746}",30,0,-60.439295092317465,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",1
4328,False,"{'a': 0.999, 'e': 0.3901744570862785}",20,2,22.804174493109137,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
4329,False,"{'a': 0.999, 'e': 0.3899246972969447}",35,1,-57.58057224832458,"{0: 29, 1: 2, 2: 1, 3: 0, 4: 2}",1
4330,False,"{'a': 0.999, 'e': 0.38967474515218814}",25,8,12.719818179587055,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
4331,False,"{'a': 0.999, 'e': 0.3894246013549161}",25,16,-4.895089113271044,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
4332,False,"{'a': 0.999, 'e': 0.38917426660860244}",25,2,-6.806866310763615,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 0}",1
4333,False,"{'a': 0.999, 'e': 0.3889237416172806}",25,13,-7.3428408898113045,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
4334,False,"{'a': 0.999, 'e': 0.38867302708553503}",20,1,-6.947853145396047,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
4335,False,"{'a': 0.999, 'e': 0.3884221237184943}",25,15,19.83773753683574,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4336,False,"{'a': 0.999, 'e': 0.3881710322218229}",20,0,20.783244705823442,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
4337,False,"{'a': 0.999, 'e': 0.38791975330171363}",20,0,-9.636657731823163,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
4338,False,"{'a': 0.999, 'e': 0.3876682876648798}",20,10,-24.347035188925823,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
4339,False,"{'a': 0.999, 'e': 0.38741663601854803}",20,16,8.219741672005592,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4340,False,"{'a': 0.999, 'e': 0.38716479907044954}",30,0,-17.21442116857307,"{0: 26, 1: 3, 2: 0, 3: 0, 4: 1}",0
4341,False,"{'a': 0.999, 'e': 0.3869127775288137}",20,9,-32.02047740191706,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 1}",1
4342,False,"{'a': 0.999, 'e': 0.38666057210235966}",30,17,5.8690869057242265,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
4343,False,"{'a': 0.999, 'e': 0.386408183500289}",30,18,-18.510603825307914,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
4344,False,"{'a': 0.999, 'e': 0.3861556124322778}",30,2,-37.60490202396736,"{0: 21, 1: 2, 2: 4, 3: 1, 4: 0}",1
4345,False,"{'a': 0.999, 'e': 0.38590285960846943}",30,0,-53.05544410173548,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",0
4346,False,"{'a': 0.999, 'e': 0.38564992573946655}",20,8,19.15789330595676,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4347,False,"{'a': 0.999, 'e': 0.3853968115363239}",20,2,-40.246961995597275,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
4348,False,"{'a': 0.999, 'e': 0.3851435177105403}",25,1,3.0506057355299947,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 0}",1
4349,False,"{'a': 0.999, 'e': 0.3848900449740516}",25,15,19.061039027740144,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4350,False,"{'a': 0.999, 'e': 0.3846363940392226}",35,19,27.07116151834707,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4351,False,"{'a': 0.999, 'e': 0.38438256561884}",20,10,-22.830853532018363,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
4352,False,"{'a': 0.999, 'e': 0.38412856042610444}",20,6,9.51993158319459,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
4353,False,"{'a': 0.999, 'e': 0.3838743791746233}",25,16,-64.75447212886698,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 2}",1
4354,False,"{'a': 0.999, 'e': 0.3836200225784032}",20,12,-36.9107115418903,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
4355,False,"{'a': 0.999, 'e': 0.38336549135184206}",30,16,-0.42820936917440866,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
4356,False,"{'a': 0.999, 'e': 0.3831107862097221}",25,14,20.163302477614028,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4357,False,"{'a': 0.999, 'e': 0.38285590786720247}",20,0,12.90858783754927,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
4358,False,"{'a': 0.999, 'e': 0.3826008570398115}",20,7,-11.231881468051693,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
4359,False,"{'a': 0.999, 'e': 0.3823456344434391}",35,0,-12.738611689977834,"{0: 30, 1: 0, 2: 4, 3: 1, 4: 0}",0
4360,False,"{'a': 0.999, 'e': 0.38209024079432996}",30,14,-45.25342248389643,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
4361,False,"{'a': 0.999, 'e': 0.3818346768090754}",25,0,22.767927108950392,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
4362,False,"{'a': 0.999, 'e': 0.3815789432046067}",30,8,-89.05889982742578,"{0: 16, 1: 0, 2: 2, 3: 3, 4: 1}",1
4363,False,"{'a': 0.999, 'e': 0.3813230406981871}",30,0,44.41735863770147,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
4364,False,"{'a': 0.999, 'e': 0.38106697000740497}",20,15,2.691651848162918,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
4365,False,"{'a': 0.999, 'e': 0.380810731850166}",20,10,8.785041170920682,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
4366,False,"{'a': 0.999, 'e': 0.38055432694468605}",20,0,-49.46174986465252,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",1
4367,False,"{'a': 0.999, 'e': 0.38029775600948396}",25,15,6.411357464719282,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
4368,False,"{'a': 0.999, 'e': 0.38004101976337407}",25,17,5.1025930805298945,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
4369,False,"{'a': 0.999, 'e': 0.37978411892545894}",20,0,-21.062584760381522,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
4370,False,"{'a': 0.999, 'e': 0.37952705421512245}",25,12,-40.341363232434155,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
4371,False,"{'a': 0.999, 'e': 0.37926982635202144}",20,8,-9.067380080980504,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
4372,False,"{'a': 0.999, 'e': 0.3790124360560799}",20,14,12.910276399235078,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4373,False,"{'a': 0.999, 'e': 0.37875488404748087}",20,2,-14.966723525403909,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
4374,False,"{'a': 0.999, 'e': 0.37849717104665925}",25,0,-48.14857414563295,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
4375,False,"{'a': 0.999, 'e': 0.378239297774295}",20,3,-108.4392198887095,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 2}",1
4376,False,"{'a': 0.999, 'e': 0.37798126495130535}",20,16,7.605556741109206,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4377,False,"{'a': 0.999, 'e': 0.37772307329883825}",25,15,16.21474231099594,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4378,False,"{'a': 0.999, 'e': 0.3774647235382649}",20,1,-11.90802314308878,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 0}",1
4379,False,"{'a': 0.999, 'e': 0.37720621639117247}",25,0,-20.49198572877507,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
4380,False,"{'a': 0.999, 'e': 0.37694755257935725}",25,0,-55.810109148233586,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
4381,False,"{'a': 0.999, 'e': 0.3766887328248174}",20,14,11.939955783753044,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4382,False,"{'a': 0.999, 'e': 0.37642975784974586}",25,13,-31.52523499448267,"{0: 7, 1: 2, 2: 3, 3: 0, 4: 0}",1
4383,False,"{'a': 0.999, 'e': 0.3761706283765232}",25,16,17.457705270477394,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4384,False,"{'a': 0.999, 'e': 0.37591134512771074}",25,0,-39.30089845555087,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
4385,False,"{'a': 0.999, 'e': 0.37565190882604327}",30,20,12.823159076481918,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
4386,False,"{'a': 0.999, 'e': 0.3753923201944223}",25,9,-21.330310843176257,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
4387,False,"{'a': 0.999, 'e': 0.3751325799559085}",20,6,-22.970342736834546,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
4388,False,"{'a': 0.999, 'e': 0.3748726888337153}",25,16,-4.470193913751556,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
4389,False,"{'a': 0.999, 'e': 0.3746126475512017}",25,0,-9.96712305735103,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
4390,False,"{'a': 0.999, 'e': 0.37435245683186513}",25,18,1.8754019035118685,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
4391,False,"{'a': 0.999, 'e': 0.3740921173993347}",20,10,-38.15876277340429,"{0: 5, 1: 0, 2: 5, 3: 0, 4: 0}",1
4392,False,"{'a': 0.999, 'e': 0.37383162997736397}",25,0,-24.24933787813135,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
4393,False,"{'a': 0.999, 'e': 0.37357099528982446}",25,14,18.13595001305558,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4394,False,"{'a': 0.999, 'e': 0.3733102140606984}",20,5,-4.801343634389049,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
4395,False,"{'a': 0.999, 'e': 0.37304928701407186}",25,18,5.797243870409504,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
4396,False,"{'a': 0.999, 'e': 0.37278821487412805}",25,17,-37.94421949216785,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
4397,False,"{'a': 0.999, 'e': 0.37252699836514025}",25,6,-42.51522510314433,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 1}",1
4398,False,"{'a': 0.999, 'e': 0.3722656382114652}",25,14,-42.61794359246247,"{0: 6, 1: 1, 2: 3, 3: 1, 4: 0}",1
4399,False,"{'a': 0.999, 'e': 0.37200413513753616}",25,0,-18.48442639840703,"{0: 21, 1: 3, 2: 0, 3: 0, 4: 1}",0
4400,False,"{'a': 0.999, 'e': 0.37174248986785585}",25,14,21.302434681788455,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4401,False,"{'a': 0.999, 'e': 0.3714807031269903}",25,17,6.802699403013602,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
4402,False,"{'a': 0.999, 'e': 0.371218775639561}",20,2,21.433574430102354,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
4403,False,"{'a': 0.999, 'e': 0.37095670813023945}",25,0,18.05885587365759,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
4404,False,"{'a': 0.999, 'e': 0.3706945013237395}",30,0,-101.23568403374453,"{0: 22, 1: 3, 2: 2, 3: 1, 4: 2}",0
4405,False,"{'a': 0.999, 'e': 0.37043215594481094}",20,0,19.46106191774115,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
4406,False,"{'a': 0.999, 'e': 0.3701696727182326}",25,0,-67.32523361953736,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 2}",0
4407,False,"{'a': 0.999, 'e': 0.36990705236880594}",35,5,-52.49740600712561,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 2}",1
4408,False,"{'a': 0.999, 'e': 0.36964429562134826}",20,0,18.698460331329,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
4409,False,"{'a': 0.999, 'e': 0.36938140320068585}",25,11,24.375548654120028,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4410,False,"{'a': 0.999, 'e': 0.36911837583164764}",25,19,11.438811132332965,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4411,False,"{'a': 0.999, 'e': 0.36885521423905837}",20,12,13.016474420815207,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4412,False,"{'a': 0.999, 'e': 0.36859191914773215}",20,14,7.811490569486212,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4413,False,"{'a': 0.999, 'e': 0.3683284912824656}",25,13,6.529241842581341,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
4414,False,"{'a': 0.999, 'e': 0.3680649313680316}",20,14,-33.14899224466373,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
4415,False,"{'a': 0.999, 'e': 0.3678012401291726}",25,0,-55.148104351092556,"{0: 21, 1: 1, 2: 0, 3: 2, 4: 1}",0
4416,False,"{'a': 0.999, 'e': 0.36753741829059405}",25,11,4.10206806367545,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
4417,False,"{'a': 0.999, 'e': 0.367273466576958}",25,5,0.6200260062108722,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
4418,False,"{'a': 0.999, 'e': 0.367009385712876}",20,14,-29.526758938743363,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
4419,False,"{'a': 0.999, 'e': 0.3667451764229038}",20,0,-14.77409336499279,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
4420,False,"{'a': 0.999, 'e': 0.3664808394315338}",25,17,11.179634986748718,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4421,False,"{'a': 0.999, 'e': 0.36621637546318914}",25,0,10.383826159805139,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
4422,False,"{'a': 0.999, 'e': 0.36595178524221705}",20,6,-53.6567779218189,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
4423,False,"{'a': 0.999, 'e': 0.36568706949288265}",20,0,15.272617843869433,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
4424,False,"{'a': 0.999, 'e': 0.3654222289393624}",30,10,22.228148264116626,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
4425,False,"{'a': 0.999, 'e': 0.3651572643057374}",20,7,3.5750054070289585,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
4426,False,"{'a': 0.999, 'e': 0.3648921763159879}",25,7,5.824643970617502,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 0}",1
4427,False,"{'a': 0.999, 'e': 0.3646269656939863}",25,8,26.17544906629262,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4428,False,"{'a': 0.999, 'e': 0.3643616331634907}",20,6,-11.113121005469644,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
4429,False,"{'a': 0.999, 'e': 0.364096179448139}",25,16,0.5234241036227523,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
4430,False,"{'a': 0.999, 'e': 0.3638306052714426}",20,0,-9.050533567300715,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
4431,False,"{'a': 0.999, 'e': 0.36356491135677993}",25,16,4.763669776527894,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
4432,False,"{'a': 0.999, 'e': 0.3632990984273902}",20,13,13.23575221522623,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4433,False,"{'a': 0.999, 'e': 0.3630331672063676}",20,13,12.99007585566595,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4434,False,"{'a': 0.999, 'e': 0.36276711841665404}",25,5,-9.885037536278041,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",1
4435,False,"{'a': 0.999, 'e': 0.3625009527810342}",25,13,-33.69274111810341,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
4436,False,"{'a': 0.999, 'e': 0.36223467102212886}",25,5,-23.383644839788676,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",1
4437,False,"{'a': 0.999, 'e': 0.3619682738623883}",20,9,5.612189119615034,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
4438,False,"{'a': 0.999, 'e': 0.3617017620240868}",30,0,-21.76234180592684,"{0: 24, 1: 2, 2: 3, 3: 1, 4: 0}",0
4439,False,"{'a': 0.999, 'e': 0.36143513622931633}",20,15,5.835854237770791,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4440,False,"{'a': 0.999, 'e': 0.3611683971999802}",25,15,8.451310877267092,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
4441,False,"{'a': 0.999, 'e': 0.3609015456577873}",20,10,-65.94605438925987,"{0: 6, 1: 1, 2: 1, 3: 1, 4: 1}",1
4442,False,"{'a': 0.999, 'e': 0.36063458232424583}",20,0,-80.51493167505399,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",0
4443,False,"{'a': 0.999, 'e': 0.3603675079206574}",25,17,7.789165520987359,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
4444,False,"{'a': 0.999, 'e': 0.36010032316811097}",20,11,4.250742999003588,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
4445,False,"{'a': 0.999, 'e': 0.3598330287874766}",20,6,-24.905022543790473,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
4446,False,"{'a': 0.999, 'e': 0.35956562549939997}",25,3,-95.23531319592121,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 2}",1
4447,False,"{'a': 0.999, 'e': 0.35929811402429584}",25,7,-20.30668969404008,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
4448,False,"{'a': 0.999, 'e': 0.35903049508234264}",25,17,-28.690104699128913,"{0: 6, 1: 0, 2: 0, 3: 2, 4: 0}",1
4449,False,"{'a': 0.999, 'e': 0.35876276939347596}",20,0,3.527074300459768,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
4450,False,"{'a': 0.999, 'e': 0.35849493767738305}",20,12,1.1464212351484582,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
4451,False,"{'a': 0.999, 'e': 0.3582270006534971}",25,9,-16.775924240292877,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
4452,False,"{'a': 0.999, 'e': 0.3579589590409908}",20,0,-50.97698159521562,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
4453,False,"{'a': 0.999, 'e': 0.35769081355877075}",20,0,-14.847280204208278,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
4454,False,"{'a': 0.999, 'e': 0.35742256492547186}",30,8,-50.8815011456242,"{0: 18, 1: 1, 2: 1, 3: 1, 4: 1}",1
4455,False,"{'a': 0.999, 'e': 0.35715421385945123}",30,17,20.919235199709725,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4456,False,"{'a': 0.999, 'e': 0.3568857610787825}",20,0,-67.7536575121578,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
4457,False,"{'a': 0.999, 'e': 0.35661720730124985}",20,4,-25.602524103462745,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 0}",1
4458,False,"{'a': 0.999, 'e': 0.3563485532443426}",25,2,-38.22866956224961,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 1}",1
4459,False,"{'a': 0.999, 'e': 0.3560797996252492}",20,6,1.6757028056256469,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
4460,False,"{'a': 0.999, 'e': 0.3558109471608516}",30,11,13.340498538188065,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
4461,False,"{'a': 0.999, 'e': 0.3555419965677196}",20,0,-23.30544786559196,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
4462,False,"{'a': 0.999, 'e': 0.3552729485621051}",20,0,8.604262354319005,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
4463,False,"{'a': 0.999, 'e': 0.35500380385993635}",25,16,18.21002442719942,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4464,False,"{'a': 0.999, 'e': 0.3547345631768126}",30,20,16.147713874350085,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4465,False,"{'a': 0.999, 'e': 0.354465227227998}",20,3,-15.638315649615846,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
4466,False,"{'a': 0.999, 'e': 0.3541957967284166}",25,2,-15.626699872373623,"{0: 18, 1: 3, 2: 1, 3: 1, 4: 0}",1
4467,False,"{'a': 0.999, 'e': 0.35392627239264624}",20,8,-20.811715879301445,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
