TYPE OF REGISTER,DATE OF EXCHANGE,BDI CODE,PAPER NEGOTIATION CODE,TYPE OF MARKET,ABBREVIATED NAME OF THE COMPANY,PAPER SPECIFICATION,FORWARD MARKET TERM IN DAYS,REFERENCE CURRENCY,MARKET PAPER OPENING FLOOR PRICE,MARKET PAPER HIGHEST FLOOR PRICE,MARKET PAPER LOWEST FLOOR PRICE,MARKET PAPER AVERAGE FLOOR PRICE,MARKET PAPER LAST NEGOTIATED PRICE,MARKET PAPER BEST PURCHASE OFFER PRICE,MARKET PAPER BEST SALES OFFER PRICE,NUMBER OF TRADES CONDUCTED WITH THE MARKET PAPER,TOTAL QUANTITY OF TITLES TRADED WITH THIS MARKET PAPER,TOTAL VOLUME OF TITLES NEGOTIATED WITH THIS MARKET PAPER,STRIKE PRICE FOR THE OPTIONS MARKET OR CONTRACT AMOUNT FOR THE SECONDARY FORWARD MARKET,STRIKE PRICE OR CONTRACT AMOUNT FOR OPTIONS OR SECONDARY FORWARD MARKETS CORRECTION INDICATOR,MATURITY DATE FOR OPTIONS OR SECONDARY FORWARD MARKET,PAPER QUOTATION FACTOR,STRIKE PRICE IN POINTS FOR OPTIONS REFERENCED IN US DOLLARS OR CONTRACT AMOUNT IN POINTS FOR SECONDARY FORWARD,PAPER CODE IN THE IS IN SYSTEM OR PAPER INTERNAL CODE,PAPER DISTRIBUTION NUMBER
01,2017-11-24,78,LAMEL45,070,LAME  FM,PN      N1,000,R$,0.35,0.35,0.35,0.35,0.35,0.01,1.10,00001,000000000000000200,70.00,15.96,0,2017-12-18,0000001,0.00,BRLAMEACNPR6,198
01,2017-11-24,82,LAMEM44,080,LAMEE  FM,PN      N1,000,R$,0.35,0.35,0.35,0.35,0.35,0.00,0.00,00001,000000000000010000,3500.00,14.50,0,2018-01-15,0000001,0.00,BRLAMEACNPR6,198
01,2017-11-24,82,LAMEM45,080,LAMEE  FM,PN      N1,000,R$,1.01,1.01,1.01,1.01,1.01,0.00,0.00,00001,000000000000020000,20200.00,15.50,0,2018-01-15,0000001,0.00,BRLAMEACNPR6,198
01,2017-11-24,82,LAMEN14,080,LAMEE,PN      N1,000,R$,0.55,0.55,0.51,0.52,0.51,0.00,0.00,00003,000000000000030000,15700.00,14.00,0,2018-02-19,0000001,0.00,BRLAMEACNPR6,198
01,2017-11-24,82,LAMEN16,080,LAMEE,PN      N1,000,R$,1.15,1.15,0.99,1.05,1.00,0.00,0.00,00004,000000000000050000,52900.00,16.00,0,2018-02-19,0000001,0.00,BRLAMEACNPR6,198
01,2017-11-24,82,LAMEN17,080,LAMEE,PN      N1,000,R$,2.03,2.03,2.03,2.03,2.03,0.00,0.00,00001,000000000000013000,26390.00,17.00,0,2018-02-19,0000001,0.00,BRLAMEACNPR6,198
01,2017-11-24,82,LAMEN19,080,LAMEE,PN      N1,000,R$,3.46,3.46,3.46,3.46,3.46,0.00,0.00,00001,000000000000013000,44980.00,19.00,0,2018-02-19,0000001,0.00,BRLAMEACNPR6,198
01,2017-11-24,82,LAMEN60,080,LAMEE,PN      N1,000,R$,0.09,0.09,0.09,0.09,0.09,0.00,0.00,00002,000000000000003500,315.00,10.75,0,2018-02-19,0000001,0.00,BRLAMEACNPR6,198
01,2017-11-24,82,LAMEN64,080,LAMEE,PN      N1,000,R$,0.55,0.55,0.40,0.47,0.40,0.00,0.00,00002,000000000000020000,9500.00,14.25,0,2018-02-19,0000001,0.00,BRLAMEACNPR6,198
01,2017-11-24,82,LAMEN75,080,LAMEE,PN      N1,000,R$,0.70,0.70,0.70,0.70,0.70,0.00,0.00,00001,000000000000003000,2100.00,15.25,0,2018-02-19,0000001,0.00,BRLAMEACNPR6,198
01,2017-11-24,82,LAMEX14,080,LAMEE  FM,PN      N1,000,R$,0.18,0.18,0.18,0.18,0.18,0.01,0.00,00001,000000000000003000,540.00,14.46,0,2017-12-18,0000001,0.00,BRLAMEACNPR6,198
01,2017-11-24,82,LAMEX15,080,LAMEE  FM,PN      N1,000,R$,0.55,0.55,0.55,0.55,0.55,0.12,0.00,00004,000000000000010000,5500.00,15.46,0,2017-12-18,0000001,0.00,BRLAMEACNPR6,198
01,2017-11-24,02,LCAM3,010,LOCAMERICA,ON      NM,,R$,15.89,15.89,15.89,15.89,15.89,15.81,15.89,00006,000000000000003400,54026.00,0.00,0,9999-12-31,0000001,0.00,BRLCAMACNOR3,120
01,2017-11-24,02,LEVE3,010,METAL LEVE,ON  EJ  NM,,R$,23.14,23.30,22.66,23.09,23.19,22.78,23.19,00653,000000000000125400,2895565.00,0.00,0,9999-12-31,0000001,0.00,BRLEVEACNOR2,180
01,2017-11-24,96,LEVE3F,020,METAL LEVE,ON  EJ  NM,,R$,23.01,23.32,22.86,23.09,23.32,21.51,23.47,00023,000000000000000382,8822.93,0.00,0,9999-12-31,0000001,0.00,BRLEVEACNOR2,180
01,2017-11-24,02,LIGT3,010,LIGHT S/A,ON      NM,,R$,17.41,17.52,17.11,17.29,17.33,17.25,17.33,00959,000000000000177800,3074820.00,0.00,0,9999-12-31,0000001,0.00,BRLIGTACNOR2,118
01,2017-11-24,96,LIGT3F,020,LIGHT S/A,ON      NM,,R$,17.40,17.41,17.20,17.29,17.31,17.31,17.78,00009,000000000000000128,2213.74,0.00,0,9999-12-31,0000001,0.00,BRLIGTACNOR2,118
01,2017-11-24,02,LINX3,010,LINX,ON      NM,,R$,21.71,22.29,21.26,21.81,21.74,21.56,21.74,02422,000000000000537700,11732271.00,0.00,0,9999-12-31,0000001,0.00,BRLINXACNOR0,112
01,2017-11-24,96,LINX3F,020,LINX,ON      NM,,R$,21.51,22.21,21.43,21.78,21.75,21.65,22.51,00020,000000000000000373,8125.47,0.00,0,9999-12-31,0000001,0.00,BRLINXACNOR0,112
01,2017-11-24,02,LIPR3,010,ELETROPAR,ON,,R$,53.30,54.40,53.30,53.57,54.40,51.00,54.40,00003,000000000000000400,21430.00,0.00,0,9999-12-31,0000001,0.00,BRLIPRACNOR7,114
01,2017-11-24,96,LIPR3F,020,ELETROPAR,ON,,R$,53.30,54.99,51.00,52.75,54.99,52.01,54.99,00008,000000000000000028,1477.20,0.00,0,9999-12-31,0000001,0.00,BRLIPRACNOR7,114
01,2017-11-24,05,LIXC3,010,LIX DA CUNHA,ON,,R$,1.35,1.35,1.35,1.35,1.35,1.17,1.35,00002,000000000000000300,405.00,0.00,0,9999-12-31,0000001,0.00,BRLIXCACNOR3,137
01,2017-11-24,05,LIXC4,010,LIX DA CUNHA,PN,,R$,1.43,1.50,1.43,1.49,1.50,1.40,1.50,00007,000000000000002300,3436.00,0.00,0,9999-12-31,0000001,0.00,BRLIXCACNPR0,141
01,2017-11-24,02,LLIS3,010,LE LIS BLANC,ON      NM,,R$,40.01,40.01,40.01,40.01,40.01,39.90,41.80,00001,000000000000000100,4001.00,0.00,0,9999-12-31,0000001,0.00,BRLLISACNOR4,111
01,2017-11-24,02,LOGN3,010,LOG-IN,ON      NM,,R$,3.63,3.64,3.59,3.61,3.62,3.60,3.62,00066,000000000000053900,194937.00,0.00,0,9999-12-31,0000001,0.00,BRLOGNACNOR3,103
01,2017-11-24,96,LOGN3F,020,LOG-IN,ON      NM,,R$,3.45,3.60,3.37,3.48,3.54,3.57,3.63,00006,000000000000000150,522.75,0.00,0,9999-12-31,0000001,0.00,BRLOGNACNOR3,103
01,2017-11-24,02,LPSB3,010,LOPES BRASIL,ON      NM,,R$,5.79,5.79,5.51,5.59,5.60,5.60,5.61,00400,000000000000126700,709166.00,0.00,0,9999-12-31,0000001,0.00,BRLPSBACNOR0,111
01,2017-11-24,96,LPSB3F,020,LOPES BRASIL,ON      NM,,R$,5.75,5.75,5.53,5.58,5.54,5.58,5.72,00007,000000000000000261,1458.96,0.00,0,9999-12-31,0000001,0.00,BRLPSBACNOR0,111
01,2017-11-24,02,LREN3,010,LOJAS RENNER,ON      NM,,R$,34.80,35.05,34.54,34.71,34.60,34.59,34.60,05288,000000000001191500,41362203.00,0.00,0,9999-12-31,0000001,0.00,BRLRENACNOR1,188
01,2017-11-24,96,LREN3F,020,LOJAS RENNER,ON      NM,,R$,34.84,34.99,34.55,34.76,34.55,34.55,35.93,00065,000000000000002051,71310.00,0.00,0,9999-12-31,0000001,0.00,BRLRENACNOR1,188
01,2017-11-24,62,LREN3T,030,LOJAS RENNER,ON      NM,032,R$,34.98,34.99,34.98,34.98,34.99,0.00,0.00,00004,000000000000000400,13994.08,0.00,0,9999-12-31,0000001,0.00,BRLRENACNOR1,188
01,2017-11-24,78,LRENA34,070,LREN  FM,ON      NM,000,R$,2.25,2.25,2.25,2.25,2.25,0.00,0.00,00001,000000000000004000,9000.00,34.00,0,2018-01-15,0000001,0.00,BRLRENACNOR1,188
01,2017-11-24,78,LRENL16,070,LREN  FM,ON      NM,000,R$,0.36,0.36,0.36,0.36,0.36,0.00,0.00,00002,000000000000005500,1980.00,36.94,0,2017-12-18,0000001,0.00,BRLRENACNOR1,188
01,2017-11-24,82,LRENM36,080,LRENE  FM,ON      NM,000,R$,2.03,2.03,2.03,2.03,2.03,0.00,0.00,00001,000000000000004000,8120.00,36.00,0,2018-01-15,0000001,0.00,BRLRENACNOR1,188
01,2017-11-24,82,LRENX35,080,LRENE  FM,ON      NM,000,R$,1.15,1.15,1.15,1.15,1.15,0.55,0.00,00001,000000000000001500,1725.00,34.94,0,2017-12-18,0000001,0.00,BRLRENACNOR1,187
01,2017-11-24,08,LUPA3,010,LUPATECH,ON      NM,,R$,2.87,2.91,2.85,2.87,2.91,2.85,2.91,00062,000000000000029800,85801.00,0.00,0,9999-12-31,0000001,0.00,BRLUPAACNOR8,105
01,2017-11-24,96,LUPA3F,020,LUPATECH,ON      NM,,R$,2.87,2.88,2.73,2.81,2.88,2.88,2.95,00003,000000000000000160,450.85,0.00,0,9999-12-31,0000001,0.00,BRLUPAACNOR8,105
01,2017-11-24,02,MAGG3,010,MAGNESITA SA,ON      NM,,R$,45.60,46.00,45.21,45.78,46.00,45.83,46.00,00111,000000000000017800,815018.00,0.00,0,9999-12-31,0000001,0.00,BRMAGGACNOR4,109
01,2017-11-24,96,MAGG3F,020,MAGNESITA SA,ON      NM,,R$,43.02,46.00,43.02,43.95,46.00,45.50,46.00,00012,000000000000000411,18067.50,0.00,0,9999-12-31,0000001,0.00,BRMAGGACNOR4,109
01,2017-11-24,14,MATB11,010,IT NOW IMAT,CI,,R$,23.90,23.95,23.86,23.89,23.86,0.00,0.00,00003,000000000000000190,4539.70,0.00,0,9999-12-31,0000001,0.00,BRMATBCTF001,100
01,2017-11-24,12,MAXR11,010,FII MAX RET,CI,,R$,1945.15,1990.00,1945.00,1950.04,1990.00,1945.00,1990.00,00005,000000000000000018,35100.79,0.00,0,9999-12-31,0000001,0.00,BRMAXRCTF009,190
01,2017-11-24,12,MBRF11,010,FII MERC BR,CI,,R$,1089.99,1090.00,1085.10,1089.87,1090.00,1086.00,1090.00,00020,000000000000000312,340040.70,0.00,0,9999-12-31,0000001,0.00,BRMBRFCTF004,175
01,2017-11-24,02,MCDC34,010,MCDONALDS,DRN,,R$,136.92,136.92,136.92,136.92,136.92,0.00,0.00,00001,000000000000000300,41076.00,0.00,0,9999-12-31,0000001,0.00,BRMCDCBDR000,128
01,2017-11-24,02,MDIA3,010,M.DIASBRANCO,ON      NM,,R$,48.76,49.13,47.47,48.32,48.25,48.03,48.25,03224,000000000000631100,30496142.00,0.00,0,9999-12-31,0000001,0.00,BRMDIAACNOR7,115
01,2017-11-24,96,MDIA3F,020,M.DIASBRANCO,ON      NM,,R$,48.78,49.34,47.51,48.25,47.92,47.92,49.35,00059,000000000000001599,77166.55,0.00,0,9999-12-31,0000001,0.00,BRMDIAACNOR7,115
01,2017-11-24,02,MEAL3,010,IMC S/A,ON      NM,,R$,8.75,8.75,8.60,8.69,8.69,8.65,8.69,02696,000000000000759300,6598689.00,0.00,0,9999-12-31,0000001,0.00,BRMEALACNOR9,102
01,2017-11-24,12,MFII11,010,FII MERITO I,CI,,R$,136.00,138.00,135.99,137.12,136.49,136.49,137.47,00084,000000000000002322,318400.34,0.00,0,9999-12-31,0000001,0.00,BRMFIICTF008,153
01,2017-11-24,02,MGEL4,010,MANGELS INDL,PN,,R$,4.00,4.19,4.00,4.09,4.19,4.00,4.19,00002,000000000000000200,819.00,0.00,0,9999-12-31,0000001,0.00,BRMGELACNPR3,147
01,2017-11-24,02,MGLU3,010,MAGAZ LUIZA,ON      NM,,R$,58.86,61.45,58.24,60.10,61.45,61.44,61.49,04707,000000000001386400,83332998.00,0.00,0,9999-12-31,0000001,0.00,BRMGLUACNOR2,108
01,2017-11-24,96,MGLU3F,020,MAGAZ LUIZA,ON      NM,,R$,58.64,61.20,58.50,60.04,61.20,60.90,61.20,00200,000000000000006018,361327.95,0.00,0,9999-12-31,0000001,0.00,BRMGLUACNOR2,108
01,2017-11-24,62,MGLU3T,030,MAGAZ LUIZA,ON      NM,032,R$,59.19,59.58,59.19,59.29,59.58,0.00,0.00,00006,000000000000007100,420993.03,0.00,0,9999-12-31,0000001,0.00,BRMGLUACNOR2,108
01,2017-11-24,62,MGLU3T,030,MAGAZ LUIZA,ON      NM,060,R$,61.57,61.58,61.57,61.57,61.58,0.00,0.00,00002,000000000000000300,18472.80,0.00,0,9999-12-31,0000001,0.00,BRMGLUACNOR2,108
01,2017-11-24,78,MGLUA25,070,MGLUE,ON      NM,000,R$,5.00,5.00,5.00,5.00,5.00,0.00,0.00,00001,000000000000004000,20000.00,65.00,0,2018-01-15,0000001,0.00,BRMGLUACNOR2,108
01,2017-11-24,78,MGLUA60,070,MGLU,ON      NM,000,R$,2.26,2.26,2.26,2.26,2.26,0.00,0.00,00001,000000000000004000,9040.00,75.00,0,2018-01-15,0000001,0.00,BRMGLUACNOR2,107
01,2017-11-24,78,MGLUC20,070,MGLUE,ON      NM,000,R$,13.00,13.00,13.00,13.00,13.00,0.00,0.00,00002,000000000000005000,65000.00,60.50,0,2018-03-19,0000001,0.00,BRMGLUACNOR2,108
01,2017-11-24,78,MGLUC26,070,MGLUE,ON      NM,000,R$,7.59,7.59,7.59,7.59,7.59,0.00,0.00,00002,000000000000005000,37950.00,66.50,0,2018-03-19,0000001,0.00,BRMGLUACNOR2,108
01,2017-11-24,78,MGLUK38,070,MGLUE,ON      NM,000,R$,14.90,14.90,14.90,14.90,14.90,0.00,0.00,00002,000000000000001000,14900.00,78.50,0,2018-11-19,0000001,0.00,BRMGLUACNOR2,108
01,2017-11-24,78,MGLUK84,070,MGLU,ON      NM,000,R$,4.00,4.00,4.00,4.00,4.00,0.00,0.00,00001,000000000000001500,6000.00,84.00,0,2018-11-19,0000001,0.00,BRMGLUACNOR2,108
01,2017-11-24,82,MGLUO53,080,MGLUE,ON      NM,000,R$,5.50,5.50,5.50,5.50,5.50,0.00,0.00,00002,000000000000005000,27500.00,53.00,0,2018-03-19,0000001,0.00,BRMGLUACNOR2,108
01,2017-11-24,82,MGLUW18,080,MGLUE,ON      NM,000,R$,21.00,21.00,21.00,21.00,21.00,0.00,0.00,00002,000000000000001000,21000.00,58.50,0,2018-11-19,0000001,0.00,BRMGLUACNOR2,108
01,2017-11-24,82,MGLUW45,080,MGLUE,ON      NM,000,R$,6.10,6.10,6.10,6.10,6.10,0.00,0.00,00002,000000000000001000,6100.00,45.00,0,2018-11-19,0000001,0.00,BRMGLUACNOR2,108
01,2017-11-24,02,MILS3,010,MILLS,ON      NM,,R$,4.34,4.38,4.30,4.34,4.38,4.33,4.38,00213,000000000000089500,388513.00,0.00,0,9999-12-31,0000001,0.00,BRMILSACNOR2,112
01,2017-11-24,96,MILS3F,020,MILLS,ON      NM,,R$,4.32,4.34,4.32,4.32,4.34,4.33,4.39,00003,000000000000000099,427.70,0.00,0,9999-12-31,0000001,0.00,BRMILSACNOR2,112
01,2017-11-24,02,MLFT4,010,JEREISSATI,PN,,R$,21.19,21.19,20.99,20.99,20.99,20.72,20.99,00004,000000000000005100,107069.00,0.00,0,9999-12-31,0000001,0.00,BRMLFTACNPR3,165
01,2017-11-24,14,MMXM11,010,MMX MINER,TPR     NM,,R$,0.69,0.69,0.67,0.67,0.67,0.67,0.69,00008,000000000000011000,7378.00,0.00,0,9999-12-31,0000001,0.00,BRMMXMTRV000,100
01,2017-11-24,08,MMXM3,010,MMX MINER,ON      NM,,R$,3.05,3.09,3.05,3.06,3.09,3.04,3.08,00003,000000000000000300,920.00,0.00,0,9999-12-31,0000001,0.00,BRMMXMACNOR2,112
01,2017-11-24,96,MMXM3F,020,MMX MINER,ON      NM,,R$,3.03,3.03,3.03,3.03,3.03,2.96,3.10,00003,000000000000000085,257.55,0.00,0,9999-12-31,0000001,0.00,BRMMXMACNOR2,112
01,2017-11-24,02,MNDL3,010,MUNDIAL,ON,,R$,21.20,21.20,21.20,21.20,21.20,21.10,21.50,00001,000000000000000200,4240.00,0.00,0,9999-12-31,0000001,0.00,BRMNDLACNOR4,107
01,2017-11-24,96,MNDL3F,020,MUNDIAL,ON,,R$,20.81,21.00,20.81,20.95,21.00,21.00,21.20,00002,000000000000000026,544.86,0.00,0,9999-12-31,0000001,0.00,BRMNDLACNOR4,107
01,2017-11-24,02,MNPR3,010,MINUPAR,ON,,R$,2.78,2.85,2.78,2.78,2.82,2.72,2.83,00010,000000000000218000,606119.00,0.00,0,9999-12-31,0000001,0.00,BRMNPRACNOR5,122
01,2017-11-24,96,MNPR3F,020,MINUPAR,ON,,R$,2.60,2.60,2.50,2.53,2.50,2.53,2.80,00002,000000000000000042,106.50,0.00,0,9999-12-31,0000001,0.00,BRMNPRACNOR5,122
01,2017-11-24,02,MOVI3,010,MOVIDA,ON      NM,,R$,7.20,7.49,7.17,7.34,7.38,7.38,7.40,03291,000000000001616000,11870108.00,0.00,0,9999-12-31,0000001,0.00,BRMOVIACNOR0,100
01,2017-11-24,96,MOVI3F,020,MOVIDA,ON      NM,,R$,7.88,7.88,7.15,7.52,7.80,7.38,7.80,00012,000000000000000307,2310.16,0.00,0,9999-12-31,0000001,0.00,BRMOVIACNOR0,100
01,2017-11-24,62,MOVI3T,030,MOVIDA,ON      NM,017,R$,7.24,7.43,7.24,7.37,7.43,0.00,0.00,00008,000000000000015000,110647.93,0.00,0,9999-12-31,0000001,0.00,BRMOVIACNOR0,100
01,2017-11-24,62,MOVI3T,030,MOVIDA,ON      NM,027,R$,7.45,7.46,7.45,7.45,7.46,0.00,0.00,00002,000000000000010000,74523.74,0.00,0,9999-12-31,0000001,0.00,BRMOVIACNOR0,100
01,2017-11-24,62,MOVI3T,030,MOVIDA,ON      NM,032,R$,7.40,7.48,7.40,7.45,7.48,0.00,0.00,00006,000000000000005500,40990.08,0.00,0,9999-12-31,0000001,0.00,BRMOVIACNOR0,100
01,2017-11-24,62,MOVI3T,030,MOVIDA,ON      NM,060,R$,7.49,7.50,7.49,7.49,7.50,0.00,0.00,00002,000000000000100000,749028.00,0.00,0,9999-12-31,0000001,0.00,BRMOVIACNOR0,100
01,2017-11-24,62,MOVI3T,030,MOVIDA,ON      NM,090,R$,7.62,7.63,7.62,7.62,7.63,0.00,0.00,00002,000000000000015000,114330.18,0.00,0,9999-12-31,0000001,0.00,BRMOVIACNOR0,100
01,2017-11-24,62,MOVI3T,030,MOVIDA,ON      NM,180,R$,7.70,7.71,7.70,7.70,7.71,0.00,0.00,00002,000000000000001000,7707.15,0.00,0,9999-12-31,0000001,0.00,BRMOVIACNOR0,100
01,2017-11-24,02,MPLU3,010,MULTIPLUS,ON  EDJ NM,,R$,35.31,36.00,35.05,35.64,36.00,35.83,36.00,01608,000000000000248100,8842706.00,0.00,0,9999-12-31,0000001,0.00,BRMPLUACNOR3,127
01,2017-11-24,96,MPLU3F,020,MULTIPLUS,ON  EDJ NM,,R$,35.36,35.99,35.05,35.34,35.99,35.72,35.99,00025,000000000000000588,20781.33,0.00,0,9999-12-31,0000001,0.00,BRMPLUACNOR3,127
01,2017-11-24,02,MRFG3,010,MARFRIG,ON      NM,,R$,6.95,7.05,6.94,7.00,7.05,6.97,7.05,01915,000000000000515200,3608143.00,0.00,0,9999-12-31,0000001,0.00,BRMRFGACNOR0,108
01,2017-11-24,96,MRFG3F,020,MARFRIG,ON      NM,,R$,6.91,7.03,6.90,6.97,6.90,6.90,7.00,00015,000000000000000497,3464.75,0.00,0,9999-12-31,0000001,0.00,BRMRFGACNOR0,108
01,2017-11-24,02,MRVE3,010,MRV,ON      NM,,R$,13.75,14.02,13.68,13.90,13.88,13.84,13.88,07852,000000000002724100,37882959.00,0.00,0,9999-12-31,0000001,0.00,BRMRVEACNOR2,113
01,2017-11-24,96,MRVE3F,020,MRV,ON      NM,,R$,13.69,14.00,13.32,13.88,13.85,13.80,13.85,00064,000000000000002044,28374.26,0.00,0,9999-12-31,0000001,0.00,BRMRVEACNOR2,113
01,2017-11-24,02,MSCD34,010,MASTERCARD,DRN,,R$,494.46,494.46,494.46,494.46,494.46,0.00,0.00,00001,000000000000000200,98892.00,0.00,0,9999-12-31,0000001,0.00,BRMSCDBDR006,126
01,2017-11-24,96,MSCD34F,020,MASTERCARD,DRN,,R$,489.43,489.43,489.43,489.43,489.43,0.00,0.00,00001,000000000000000012,5873.16,0.00,0,9999-12-31,0000001,0.00,BRMSCDBDR006,126
01,2017-11-24,02,MSFT34,010,MICROSOFT,DRN ED,,R$,269.25,269.25,269.25,269.25,269.25,0.00,0.00,00001,000000000000000300,80775.00,0.00,0,9999-12-31,0000001,0.00,BRMSFTBDR005,128
01,2017-11-24,02,MTSA4,010,METISA,PN  EJ,,R$,16.35,16.35,16.30,16.33,16.35,16.35,16.40,00014,000000000000002900,47375.00,0.00,0,9999-12-31,0000001,0.00,BRMTSAACNPR9,052
01,2017-11-24,96,MTSA4F,020,METISA,PN  EJ,,R$,16.36,16.36,16.36,16.36,16.36,16.36,16.90,00001,000000000000000005,81.80,0.00,0,9999-12-31,0000001,0.00,BRMTSAACNPR9,052
01,2017-11-24,02,MULT3,010,MULTIPLAN,ON      N2,,R$,71.89,72.59,71.04,71.79,72.02,72.00,72.05,02593,000000000000392200,28156089.00,0.00,0,9999-12-31,0000001,0.00,BRMULTACNOR5,119
01,2017-11-24,96,MULT3F,020,MULTIPLAN,ON      N2,,R$,72.09,72.42,71.30,71.63,71.37,71.37,73.00,00030,000000000000000919,65829.30,0.00,0,9999-12-31,0000001,0.00,BRMULTACNOR5,119
01,2017-11-24,78,MULTL72,070,MULT  FM,ON      N2,000,R$,2.21,2.21,2.07,2.10,2.07,0.00,0.00,00006,000000000000006000,12632.00,71.72,0,2017-12-18,0000001,0.00,BRMULTACNOR5,118
01,2017-11-24,08,MWET4,010,WETZEL S/A,PN,,R$,2.89,2.89,2.89,2.89,2.89,2.70,2.87,00002,000000000000016000,46240.00,0.00,0,9999-12-31,0000001,0.00,BRMWETACNPR3,118
01,2017-11-24,12,MXRF11,010,FII MAXI REN,CI,,R$,9.68,9.69,9.65,9.66,9.66,9.65,9.68,00164,000000000000054742,528975.70,0.00,0,9999-12-31,0000001,0.00,BRMXRFCTF008,166
01,2017-11-24,22,MYPK11,010,IOCHP-MAXION,BNS ORD NM,,R$,1.34,1.48,1.34,1.42,1.48,1.40,1.48,00004,000000000000003600,5146.00,0.00,0,9999-12-31,0000001,0.00,BRMYPKN01OR1,100
01,2017-11-24,22,MYPK12,010,IOCHP-MAXION,BNS ORD NM,,R$,8.75,9.18,8.75,9.06,9.18,8.65,9.18,00008,000000000000001000,9068.00,0.00,0,9999-12-31,0000001,0.00,BRMYPKN02OR9,100
01,2017-11-24,96,MYPK12F,020,IOCHP-MAXION,BNS ORD NM,,R$,7.75,7.75,7.75,7.75,7.75,7.75,9.85,00001,000000000000000040,310.00,0.00,0,9999-12-31,0000001,0.00,BRMYPKN02OR9,100
01,2017-11-24,02,MYPK3,010,IOCHP-MAXION,ON      NM,,R$,21.50,21.78,21.25,21.56,21.66,21.50,21.66,02324,000000000000631400,13613500.00,0.00,0,9999-12-31,0000001,0.00,BRMYPKACNOR7,142
01,2017-11-24,96,MYPK3F,020,IOCHP-MAXION,ON      NM,,R$,21.40,21.83,21.31,21.57,21.63,20.38,21.99,00110,000000000000001464,31584.84,0.00,0,9999-12-31,0000001,0.00,BRMYPKACNOR7,142
01,2017-11-24,78,MYPKC54,070,MYPK,ON      NM,000,R$,1.00,1.00,1.00,1.00,1.00,0.00,0.00,00001,000000000000001000,1000.00,24.50,0,2018-03-19,0000001,0.00,BRMYPKACNOR7,142
01,2017-11-24,78,MYPKC62,070,MYPKE,ON      NM,000,R$,2.10,2.10,2.10,2.10,2.10,0.00,0.00,00001,000000000000001000,2100.00,22.25,0,2018-03-19,0000001,0.00,BRMYPKACNOR7,142
01,2017-11-24,82,MYPKO73,080,MYPKE,ON      NM,000,R$,0.05,0.05,0.05,0.05,0.05,0.00,0.00,00001,000000000000001000,50.00,13.75,0,2018-03-19,0000001,0.00,BRMYPKACNOR7,142
01,2017-11-24,82,MYPKO80,080,MYPKE,ON      NM,000,R$,1.15,1.15,1.15,1.15,1.15,0.00,0.00,00001,000000000000001000,1150.00,20.25,0,2018-03-19,0000001,0.00,BRMYPKACNOR7,142
01,2017-11-24,02,NATU3,010,NATURA,ON      NM,,R$,32.01,32.20,31.00,31.36,31.00,31.00,31.12,04487,000000000001071100,33595088.00,0.00,0,9999-12-31,0000001,0.00,BRNATUACNOR6,129
01,2017-11-24,96,NATU3F,020,NATURA,ON      NM,,R$,31.99,32.08,31.01,31.40,31.01,31.01,31.23,00059,000000000000001488,46730.89,0.00,0,9999-12-31,0000001,0.00,BRNATUACNOR6,129
01,2017-11-24,62,NATU3T,030,NATURA,ON      NM,032,R$,31.54,31.55,31.54,31.54,31.55,0.00,0.00,00002,000000000000002000,63093.69,0.00,0,9999-12-31,0000001,0.00,BRNATUACNOR6,129
01,2017-11-24,62,NATU3T,030,NATURA,ON      NM,060,R$,31.44,31.45,31.44,31.44,31.45,0.00,0.00,00002,000000000000001000,31445.21,0.00,0,9999-12-31,0000001,0.00,BRNATUACNOR6,129
01,2017-11-24,12,NSLU11,010,FII LOURDES,CI,,R$,234.00,239.99,234.00,239.89,239.94,237.51,239.94,00006,000000000000000088,21110.72,0.00,0,9999-12-31,0000001,0.00,BRNSLUCTF008,234
01,2017-11-24,02,ODPV3,010,ODONTOPREV,ON      NM,,R$,16.54,16.74,16.21,16.39,16.24,16.24,16.32,03826,000000000000659200,10805134.00,0.00,0,9999-12-31,0000001,0.00,BRODPVACNOR4,158
01,2017-11-24,96,ODPV3F,020,ODONTOPREV,ON      NM,,R$,16.75,17.19,16.14,16.46,16.21,16.21,17.00,00051,000000000000001550,25513.38,0.00,0,9999-12-31,0000001,0.00,BRODPVACNOR4,158
01,2017-11-24,02,OFSA3,010,OUROFINO S/A,ON      NM,,R$,25.84,26.00,25.84,25.84,26.00,0.00,26.00,00002,000000000000003100,80120.00,0.00,0,9999-12-31,0000001,0.00,BROFSAACNOR7,104
01,2017-11-24,02,OGXP3,010,OGX PETROLEO,ON      NM,,R$,3.55,3.56,3.50,3.53,3.56,3.53,3.56,00038,000000000000058100,205229.00,0.00,0,9999-12-31,0000001,0.00,BROGXPACNOR3,108
01,2017-11-24,96,OGXP3F,020,OGX PETROLEO,ON      NM,,R$,3.53,3.56,3.50,3.51,3.52,3.51,3.56,00014,000000000000000521,1832.47,0.00,0,9999-12-31,0000001,0.00,BROGXPACNOR3,108
01,2017-11-24,08,OIBR3,010,OI,ON      N1,,R$,4.80,4.87,4.63,4.72,4.63,4.63,4.67,00592,000000000000501200,2369397.00,0.00,0,9999-12-31,0000001,0.00,BROIBRACNOR1,105
